date,tc=0.001_tv=0.1,tc=0.0025_tv=0.1,tc=0.005_tv=0.1,tc=0.001_tv=0.15,tc=0.0025_tv=0.15,tc=0.005_tv=0.15,tc=0.001_tv=inf,tc=0.0025_tv=inf,tc=0.005_tv=inf
2018-08-14,-0.006206243571943437,-0.006980971412324677,-0.008271182714982062,-0.009463080535024537,-0.010625433546619045,-0.01256043166105858,-0.01554416797142133,-0.015795044378371648,-0.01621304605180862
2018-08-15,-0.012865845768793571,-0.013649657112071223,-0.014954964839566931,-0.01941974679841485,-0.02059175015243142,-0.02254274359090558,-0.026366534335829916,-0.02662876902405753,-0.027065686560353575
2018-08-16,-0.010464179042512178,-0.011289359505014751,-0.012663473961819549,-0.0158411648653487,-0.017076221975579453,-0.01913198422483564,-0.022608095585268995,-0.022883143534742523,-0.023341401839320985
2018-08-17,-0.008247102190496847,-0.009117629133178151,-0.010567157190394694,-0.012533620470485007,-0.0138376929239441,-0.016008110017110444,-0.019282521131944175,-0.019573094232197774,-0.020057209014904043
2018-08-20,-0.008165456372053681,-0.009088078525430698,-0.010624228880064424,-0.012377881823921633,-0.013697067277047448,-0.015892584733021686,-0.019127894101810483,-0.01943340443947139,-0.0199423949822517
2018-08-21,-0.005138663408387201,-0.006108406231897012,-0.007722903140766735,-0.008211974436085234,-0.009549598615719024,-0.011775757679292176,-0.014990459067416695,-0.01531005745295766,-0.015842509542961625
2018-08-22,-0.0019836858762600773,-0.0030039496669155286,-0.004702437141732241,-0.004041770273806922,-0.0053925695160584874,-0.007640628244526049,-0.010848756625359779,-0.011177205631614506,-0.011724397040805634
2018-08-23,-0.005825426165849579,-0.006868553938555677,-0.008605033853057886,-0.008946848132741048,-0.010298681187668968,-0.012548432729518,-0.01572031018875375,-0.01605478336119659,-0.016612004871858987
2018-08-24,0.0,-0.001035590928834984,-0.0028176345461259356,-0.0015495918029307942,-0.002922704946389465,-0.005207830813739434,-0.008373611223070898,-0.008721705792544165,-0.009301611086222406
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,-0.0014148145274482937,-0.001454761799993376,-0.001521340587568476,-0.0016118302203661505,-0.0016228099405011243,-0.0016411094740593768,-0.0016118302203660395,-0.0016228099405010132,-0.0016411094740593768
2018-09-05,-0.013372456008490685,-0.013672464940784668,-0.014172433503381487,-0.01866867924526705,-0.01869948004114863,-0.018750813722966386,-0.01866867924526705,-0.01869948004114852,-0.018750813722966275
2018-09-06,-0.02337862348282338,-0.023769347734940882,-0.024420382231534976,-0.033561150630323056,-0.03367709074216396,-0.03387031135675511,-0.0344310796268934,-0.03447779989972766,-0.03455566376908692
2018-09-07,-0.024642439353900647,-0.02507932300190996,-0.025807207061011583,-0.03543710909123887,-0.03562211127818615,-0.03593039843161083,-0.036285715513135974,-0.03634343019171904,-0.036439615693244276
2018-09-10,-0.02940181851230561,-0.029866266250862084,-0.030640032583641674,-0.04234620664310651,-0.04254683252210989,-0.04288114507087326,-0.04318343901385735,-0.043249733939192625,-0.043360217498524256
2018-09-11,-0.01979109011275615,-0.020362442419441074,-0.021314162336986242,-0.028103999203748176,-0.028431504509082384,-0.028977166456524817,-0.02753065114339448,-0.027612209834865786,-0.027748128507460335
2018-09-12,-0.020692774950516135,-0.02130851010254342,-0.022334085577134233,-0.029445056011574544,-0.029838917202264392,-0.030495072483974317,-0.028891542416078386,-0.028986583926944087,-0.029144968914504688
2018-09-13,-0.015478668231207138,-0.01611438087404693,-0.017173202042753632,-0.021693795336479416,-0.022115632456469303,-0.02281836726733799,-0.02093678264906662,-0.021051654668989617,-0.021243082074371755
2018-09-14,-0.018600423986782966,-0.019268149339009555,-0.020380229588892962,-0.026293593891639544,-0.026750294806254793,-0.027511066867488276,-0.02552799296128505,-0.02566099437223779,-0.025882627816603776
2018-09-17,-0.031324558944303305,-0.032157952239373344,-0.03354562891273116,-0.045220812816265665,-0.04591408491216109,-0.04706863834125985,-0.04810816878531077,-0.04824801942765233,-0.048481063057885576
2018-09-18,-0.028630734150240644,-0.02949288260746452,-0.030928379820094,-0.041238042522501406,-0.04197329921616466,-0.04319769706933885,-0.04346587374899902,-0.043622100203339675,-0.043882426407419683
2018-09-19,-0.024840839697171213,-0.025727188367294485,-0.02720293155429443,-0.03562698385685692,-0.03639739632310257,-0.037680275953181686,-0.037092979316267094,-0.03726690979498115,-0.03755673026985451
2018-09-20,-0.019226891824729586,-0.020128105494006787,-0.02162857558537612,-0.02729920507579775,-0.02809075350630097,-0.029408798470752173,-0.027700990105791412,-0.02789600781999091,-0.028220957500106114
2018-09-21,-0.025574211161573546,-0.02647621516469545,-0.027977985484069712,-0.03674182107911461,-0.03753553887256911,-0.038857175480938255,-0.03840958940750072,-0.03861092557523971,-0.03894639934375921
2018-09-24,-0.020841240676207407,-0.021762641013866824,-0.02329666916645312,-0.029723730143649818,-0.03054549762900205,-0.031913793251747924,-0.03058444203064703,-0.030794344347621405,-0.031144087881101346
2018-09-25,-0.01652419263280558,-0.01747481353439595,-0.019057430195168923,-0.023306901566379268,-0.024171502170980186,-0.025611036858400493,-0.02361671520952091,-0.023842950971276755,-0.024219901973925095
2018-09-26,-0.016980572008779782,-0.017976212801553038,-0.01963366815507328,-0.023986749382831407,-0.024918474921026168,-0.02646961909179102,-0.02427829667479431,-0.024514273051909008,-0.024907448298771562
2018-09-27,-0.009231490515672514,-0.010252529014108669,-0.011952219552205157,-0.012445971039050097,-0.013414851284513918,-0.01502778861266163,-0.012143141766506216,-0.012393517007609156,-0.012810676562960088
2018-09-28,-0.014182526068714951,-0.015206629129483673,-0.016911400067339044,-0.01984842942533971,-0.020822258338875854,-0.022443404175979786,-0.019886166654649484,-0.020145580145712327,-0.020577792098586678
2018-10-01,-0.012604083008747047,-0.013679190982786027,-0.015468738916915137,-0.01750013823451191,-0.018544204131242914,-0.020282107254792625,-0.01750301406627275,-0.0177785952502979,-0.018237734732806765
