date,tc=0_tv=0.1,tc=0.001_tv=0.1,tc=0.0025_tv=0.1,tc=0.005_tv=0.1,tc=0_tv=0.15,tc=0.001_tv=0.15,tc=0.0025_tv=0.15,tc=0.005_tv=0.15,tc=0_tv=0.2,tc=0.001_tv=0.2,tc=0.0025_tv=0.2,tc=0.005_tv=0.2,tc=0_tv=0.25,tc=0.001_tv=0.25,tc=0.0025_tv=0.25,tc=0.005_tv=0.25,tc=0_tv=inf,tc=0.001_tv=inf,tc=0.0025_tv=inf,tc=0.005_tv=inf
2018-03-13,-0.0059575488408077915,-0.005972871477053943,-0.005995855431423114,-0.007790191597821017,-0.008936323261211743,-0.008959307215580914,-0.008993783147134615,-0.009051243033057488,-0.011781640608035215,-0.011788245310466183,-0.011798152364112746,-0.01181466412019061,-0.011781640608035215,-0.011788245310466183,-0.011798152364112857,-0.011814664120190499,-0.011781640608035215,-0.011788245310466183,-0.011798152364112857,-0.011814664120190499
2018-03-14,-0.005138391567554246,-0.00517934857339486,-0.005240782601087068,-0.007100419044551498,-0.007711269414500399,-0.007772598927219931,-0.007864589863894489,-0.00801789920527407,-0.010249278263209427,-0.01026157342813061,-0.010280016033148431,-0.010310753328541256,-0.010249278263209427,-0.01026157342813061,-0.010280016033148542,-0.010310753328541256,-0.010249278263209427,-0.0102615734281305,-0.010280016033148431,-0.010310753328541256
2018-03-15,-0.003365167101899047,-0.003433221932323982,-0.003535298522033714,-0.005465554846544096,-0.0050583114968048015,-0.005160236543312879,-0.005313111400578441,-0.005567868931176334,-0.0070911954905396035,-0.007112676206173396,-0.007144896710728488,-0.007198596034617255,-0.0070911954905396035,-0.007112676206173396,-0.007144896710728599,-0.007198596034617255,-0.0070911954905397145,-0.007112676206173285,-0.007144896710728488,-0.007198596034617255
2018-03-16,-0.004089683250066312,-0.004183000574820461,-0.004322964428484344,-0.006314845831950633,-0.0061432394403362345,-0.006282955497669551,-0.006492502324182303,-0.006841674351336868,-0.008327163707728014,-0.008357087055102519,-0.00840197082087113,-0.008476773749787392,-0.008327163707728014,-0.008357087055102408,-0.008401970820871352,-0.008476773749787392,-0.008327163707728014,-0.008357087055102297,-0.00840197082087124,-0.008476773749787392
2018-03-19,-0.015424596977078653,-0.015607136303580904,-0.01588090157398958,-0.01807488800426904,-0.02311055132849149,-0.02338302267707648,-0.02379163166254361,-0.024472385262776397,-0.030900533730597313,-0.030943495738985805,-0.031007935972384604,-0.031115328950538035,-0.03120534868454561,-0.03124121416273784,-0.03129501040319582,-0.03138466553260333,-0.03120534868454572,-0.03124121416273773,-0.03129501040319571,-0.03138466553260322
2018-03-20,-0.012237517305402346,-0.01244012548808171,-0.0127439803588969,-0.014993533078159316,-0.018367251078794555,-0.01867003158808056,-0.019124073519601548,-0.01988046661566545,-0.02477275034693116,-0.02483726460068858,-0.02493402964678071,-0.025095287832611946,-0.025079492698504846,-0.025129308783729876,-0.025204029016989704,-0.02532855235411524,-0.025079492698504846,-0.025129308783729765,-0.025204029016989593,-0.02532855235411513
2018-03-21,-0.016510971302506672,-0.016726740794923867,-0.017050327080675443,-0.01932507134066508,-0.024737652569123636,-0.02505939213050301,-0.025541849273462036,-0.02634553878003998,-0.03280295082668927,-0.03288090546849676,-0.03299782768282922,-0.03319267204670229,-0.03310716740534203,-0.03317054072178638,-0.033265594157565026,-0.03342399911480054,-0.03310716740534214,-0.03317054072178627,-0.033265594157565026,-0.03342399911480043
2018-03-22,-0.02876530057560689,-0.02905507940469232,-0.029489617440741522,-0.03192681256900276,-0.04296538910356562,-0.04339518712803847,-0.04403959368689658,-0.045112830378211344,-0.05690561138862282,-0.057083332127907616,-0.05734987299057415,-0.057794000454263195,-0.060034059591740685,-0.060105930191976076,-0.06021372721324192,-0.0603933652399804,-0.06003405959174091,-0.060105930191975965,-0.06021372721324181,-0.06039336523998029
2018-03-23,-0.0396325973119066,-0.03995159350126187,-0.04042992271693535,-0.0429205533323217,-0.059028003695617004,-0.059498558607516516,-0.060204024585781446,-0.061378824732780224,-0.07801047219611468,-0.07824726129715265,-0.07860236104934326,-0.07919397028947361,-0.08543858762189116,-0.08551868502792348,-0.08563881958206454,-0.08583901302929631,-0.08543858762189127,-0.08551868502792337,-0.08563881958206454,-0.0858390130292962
2018-03-26,-0.027762626038412508,-0.02817392869547175,-0.028790605507842182,-0.03153167294102788,-0.04158263247513594,-0.04219175826635435,-0.04310483027683609,-0.044624973730535755,-0.055219217143388066,-0.055631537513280316,-0.05624976867626397,-0.05727948916156245,-0.05717904428881726,-0.05744003845987422,-0.05783145920675181,-0.05848363912590426,-0.05032889405552965,-0.05041838654746733,-0.050552611211188925,-0.05077628145751123
2018-03-27,-0.03802637109329032,-0.038459153763220844,-0.039108012557185434,-0.041884293045835186,-0.056759406861559114,-0.057397061399586224,-0.058352845317012125,-0.05994395902139782,-0.07516699810242633,-0.07562079787655007,-0.07630117127738978,-0.07743425734764908,-0.08206204658069949,-0.082378763686899,-0.08285370569545258,-0.08364491940285002,-0.08426922941198567,-0.08437012806841648,-0.08452145732094662,-0.08477362279685274
2018-03-28,-0.04340543654880846,-0.04384435861515745,-0.0445024138263842,-0.047284430651428955,-0.06467088084327277,-0.06531577323320303,-0.06628238787654173,-0.06789148343010232,-0.08550977071727273,-0.0859749526351068,-0.08667237261767602,-0.08783379870652575,-0.0948941247873506,-0.09522683549105981,-0.09572574334040107,-0.09655683467282472,-0.10110695442184492,-0.10121590252196777,-0.10137930219201374,-0.10165157503828759
2018-03-29,-0.03820318610532658,-0.03864955235238676,-0.039318763350246755,-0.04212847032549627,-0.05704097705093947,-0.057698545559020986,-0.05868414930216048,-0.060324826572299095,-0.07556322202754995,-0.0760431322601236,-0.07676262243293919,-0.07796077280910796,-0.08258852631171376,-0.08293772402754673,-0.08346134375184833,-0.08433357185696966,-0.08482913235067413,-0.08495485312806628,-0.08514340468040671,-0.08545757831265977
2018-03-30,-0.03968291041950478,-0.040143375921893876,-0.04083371059144025,-0.04367581800266085,-0.059217090612619816,-0.059894881128951694,-0.06091076276670515,-0.06260175644000276,-0.07840771383189926,-0.07891456910111172,-0.07967442265293645,-0.08093970101033199,-0.08611711999208149,-0.08650023665212037,-0.0870746851385622,-0.0880314955261442,-0.08928963736600748,-0.0894243217488131,-0.08962631392041587,-0.08996287581854312
2018-04-02,-0.048009283670340075,-0.04847165089303973,-0.049164830697698614,-0.051996933321510896,-0.07145259553577177,-0.07213023024569032,-0.07314586523894062,-0.07483641341802527,-0.0943889380399956,-0.09489831614835431,-0.09566193807420442,-0.0969334547537487,-0.10592654036233207,-0.10631537628962817,-0.10689838653981809,-0.10786942087546714,-0.11480123836482681,-0.11493214985300426,-0.1151284836463804,-0.11545561748350286
2018-04-03,-0.04579654659008636,-0.04626874204324283,-0.04697664738900997,-0.04983707037774787,-0.06821522477565622,-0.0689080258901883,-0.06994637260433179,-0.0716746727794979,-0.09017906678240029,-0.09070746568931298,-0.09149958161873184,-0.092818489232248,-0.10073124417226409,-0.10114289307263657,-0.10176008784560153,-0.10278800329735727,-0.10834527688286855,-0.1084896732366365,-0.10870622713567002,-0.10906704197472694
2018-04-04,-0.04296960705426045,-0.04345133424294867,-0.04417352095161664,-0.04706261323100591,-0.06407444241333737,-0.06478223190666899,-0.06584302418584265,-0.06760863511641135,-0.08478816454358828,-0.08533520205101197,-0.08615523924942814,-0.08752058474139945,-0.09407077152856913,-0.09450463149926547,-0.09515510792044124,-0.09623839964837066,-0.10027196873281563,-0.10042470775407097,-0.10065377101416406,-0.1010354224190303
2018-04-05,-0.03813831183212879,-0.0386263470391317,-0.03935798641924959,-0.04227128799491231,-0.056987312201012275,-0.05770614588192724,-0.058783481568604135,-0.06057660393811515,-0.07554779224095098,-0.0761077657398801,-0.07694718506997433,-0.07834477589929278,-0.08263745764072161,-0.08308596634783338,-0.08375839544240049,-0.0848782205240658,-0.08645511998553679,-0.08661982785221678,-0.08686683755916502,-0.08727838152561418
2018-04-06,-0.04582816528164513,-0.04631832904670041,-0.04705315309602787,-0.04995813638805069,-0.06829605252108051,-0.06901513175239882,-0.07009282139427342,-0.07188649545328651,-0.09032933949706357,-0.09089194964376446,-0.09173530626796278,-0.0931394121874205,-0.10097269127565167,-0.10142661420004473,-0.10210714493386963,-0.10324042030964875,-0.1090835754747349,-0.10925383218572116,-0.10950915993966881,-0.10993455340564295
2018-04-09,-0.04387837999505162,-0.04438125122126091,-0.0451351130520502,-0.048075096259006855,-0.06544024199174603,-0.06617866619104518,-0.06728532083187122,-0.06912713025006656,-0.0866116391731635,-0.08719886609417005,-0.08807909383855195,-0.08954450770224998,-0.0963799382855316,-0.09686375367441658,-0.0975890690915141,-0.09879684171764513,-0.10364953133190025,-0.10382606448359077,-0.10409080279542493,-0.10453186958751015
2018-04-10,-0.03589514727997589,-0.03642052722786193,-0.037208112314963904,-0.0402181003098232,-0.05373544229123384,-0.05450995326483721,-0.05567064625803275,-0.05760227518310612,-0.0713587849522026,-0.07199079719185442,-0.07293810835648706,-0.07451507610153696,-0.07751777397572235,-0.078054949445166,-0.07886020961556539,-0.08020096945873822,-0.07995512520440262,-0.08014133872593776,-0.08042059226621878,-0.08088583690803253
2018-04-11,-0.03739670396160277,-0.03793602484163605,-0.038744491923377256,-0.04178642927560494,-0.05594609894108704,-0.05674052367988347,-0.05793102315973864,-0.05991215878727851,-0.0742514317786448,-0.07490990406815601,-0.0758968349603909,-0.07753964827572124,-0.08110960153021707,-0.08167998911139873,-0.08253499231924921,-0.08395845713057692,-0.08428190740764918,-0.08447616971736993,-0.0847674899804759,-0.08525282861016836
2018-04-12,-0.034745867066548364,-0.035299716554235805,-0.036129947728869016,-0.039212636956324376,-0.052046466160668325,-0.052863355156580916,-0.054087485796058266,-0.05612449974275102,-0.06915274061420662,-0.06983992379767434,-0.07086984984565192,-0.07258413221824389,-0.07478345299945777,-0.0753888933066924,-0.07629639917377051,-0.07780716487378692,-0.07696696039631512,-0.07716778436145899,-0.07746894253760928,-0.07797066550796705
2018-04-13,-0.037013001322455885,-0.03758021176409099,-0.038430454099890765,-0.041542291588658076,-0.05538621554311007,-0.05622181884531663,-0.057473955414386935,-0.05955747151585178,-0.07352538329299596,-0.07423761214622804,-0.0753050324201121,-0.07708160742573011,-0.08021619360182863,-0.08085321014161018,-0.0818079979977756,-0.08339734770948437,-0.08299040737413221,-0.08319741977012063,-0.08350785498201163,-0.08402502472518325
2018-04-16,-0.03488326960575172,-0.035467213537155984,-0.03634252065252119,-0.0394996534478953,-0.05225256897328634,-0.05311371313961144,-0.054404081276996585,-0.05655110447270728,-0.0694274206442127,-0.07017257876264882,-0.07128930301258984,-0.07314781192710917,-0.07513073360162292,-0.07580822987155633,-0.07682363727144581,-0.07851375315684561,-0.0775967317161893,-0.07781477465399267,-0.07814174688136266,-0.07868645487002413
2018-04-17,-0.026552647421686948,-0.027156296336033448,-0.02806112240104397,-0.031281894775612606,-0.039981526219873054,-0.04087541449478094,-0.04221480777099007,-0.044443297269556425,-0.05336252749849568,-0.054148823390731904,-0.055327151922624496,-0.057288062091928826,-0.05517269074169173,-0.05589993492477696,-0.056989849644741075,-0.05880383940312417,-0.05552947531339336,-0.05575671075492239,-0.05609746600815746,-0.0566651304347332
2018-04-18,-0.02550134234915613,-0.026123650990316438,-0.027056424074572538,-0.030325354354503453,-0.03842632302084781,-0.0393482901446085,-0.04072970638972506,-0.04302798056509838,-0.051317825699158104,-0.05214083626682309,-0.05337412534574548,-0.05542633974110689,-0.05262170084927986,-0.053394597905019214,-0.05455286327207953,-0.0564804282710617,-0.05284035239650031,-0.05308079263470222,-0.053441343474633474,-0.054041969607828144
2018-04-19,-0.026218891408838596,-0.02685835004693815,-0.027816806471953837,-0.031127012617424676,-0.03948837110421077,-0.040435373590608226,-0.041854250911587454,-0.04421471551306699,-0.05271490510355281,-0.05357097929085919,-0.05485375411313431,-0.05698815283601377,-0.054365649910630975,-0.055179912068925585,-0.05640009619033648,-0.0584305160254982,-0.05459534884499928,-0.05484680775487183,-0.05522387589242017,-0.05585200231273546
2018-04-20,-0.03354303086556831,-0.03419147240863063,-0.03516337473230502,-0.03848289637645064,-0.050324873873331066,-0.05128159236012342,-0.05271498661845342,-0.055099494337792154,-0.06696461292616762,-0.06783463724004202,-0.06913826645123433,-0.0713072341221217,-0.07214674515376218,-0.07297917416740285,-0.0742265232206204,-0.07630199083530087,-0.07315051742441225,-0.07341275140911685,-0.07380596884946466,-0.0744609753066584
2018-04-23,-0.03612447510504324,-0.03678764379637711,-0.03778159746489773,-0.041133076178183625,-0.05412980279723556,-0.05510694000602612,-0.056570877488462346,-0.05900606483765569,-0.0719489607080358,-0.0728461089226975,-0.07419032042151519,-0.07642664968086721,-0.07834257568811631,-0.07920894144299762,-0.08050707139493607,-0.08266684331052987,-0.07934667750558189,-0.07962847311469046,-0.08005101127096348,-0.08075482770612474
2018-04-24,-0.044202028974138385,-0.04487185392926285,-0.04587576718336517,-0.049229450064367075,-0.06601979887101728,-0.06700262531503254,-0.06847504926718917,-0.07092425473621733,-0.08750362947912516,-0.08840925412680012,-0.08976612037247267,-0.09202338155205292,-0.09765196082511807,-0.09852936532957446,-0.09984398024913099,-0.1020310325171726,-0.0992898741088486,-0.09957117395611281,-0.09999296539572133,-0.10069552911444557
2018-04-25,-0.044852172560359116,-0.04554043916522488,-0.046571965798334225,-0.0499702292283295,-0.06697275324395258,-0.06798226601424984,-0.06949461206342189,-0.07201006869082649,-0.08874500826570497,-0.08968547264561944,-0.09109446639807106,-0.0934382553307096,-0.09916133052773879,-0.10006686777355434,-0.10142357638492783,-0.10368050432819753,-0.100796504051888,-0.10108912706618023,-0.10152788970974846,-0.10225870267148407
2018-04-26,-0.03568410466204597,-0.03641452238015852,-0.03750917126404607,-0.04102818622909843,-0.05353914081743616,-0.0546152518971913,-0.05622725651889182,-0.058908175270350194,-0.07125149072446402,-0.07227781083204354,-0.07381529312725554,-0.07637244465467974,-0.07754438849561762,-0.07854047756376903,-0.08003271619535335,-0.08251473538042153,-0.07743200712417775,-0.07773722290834839,-0.0781948641523802,-0.07895711332197108
2018-04-27,-0.03278975275056595,-0.03353695714980842,-0.034656741672295266,-0.03822249677571965,-0.04927799961335577,-0.050380433590521356,-0.052031821267427,-0.0547781090326539,-0.06567629480349702,-0.06673687818625862,-0.0683256269685023,-0.07096788103003593,-0.07062261323680197,-0.07166106742185019,-0.0732166982515422,-0.0758039575097682,-0.07023123628472194,-0.07055892106984918,-0.07105023947300748,-0.07186854704987888
2018-04-30,-0.0321248249807603,-0.03289157012161381,-0.034040609939997024,-0.03765597793056308,-0.0482976107146339,-0.049429224714380826,-0.051124258173541826,-0.05394295847190689,-0.06439165626841192,-0.06549044477699983,-0.06713634193348139,-0.06987341957426674,-0.06904205453946533,-0.0701181347830605,-0.07173005098567564,-0.07441071036211999,-0.06865001198667864,-0.06899344305850397,-0.06950836046373665,-0.07036594528211981
2018-05-01,-0.027701137937318543,-0.02848325827040088,-0.029655320690878395,-0.033316632559636794,-0.04177295706503947,-0.04292983082330204,-0.04466265953047266,-0.04754410086541516,-0.05583923419018455,-0.056971008031154846,-0.058666261280590604,-0.06148527483894295,-0.05882625412241238,-0.059922728934652225,-0.06156517559300945,-0.06429655571859139,-0.05842990951871796,-0.058785705871013616,-0.05931915679529198,-0.06020759243969909
2018-05-02,-0.023295215479625986,-0.024094962570753498,-0.0252934175877072,-0.02900621921636204,-0.03525972196917748,-0.036445269013000714,-0.038220996585090594,-0.04117364065870699,-0.047282401956669884,-0.04845177229934006,-0.05020327561458293,-0.05311565448454392,-0.048931005766582714,-0.05004511604949047,-0.05171396541802653,-0.05448921571157528,-0.048530494102018595,-0.04889614601722503,-0.04944436906046379,-0.05035739499382519
2018-05-03,-0.024281969738848774,-0.025099916371014497,-0.026325613521936853,-0.03008176301662724,-0.03672172194114187,-0.03793362282539969,-0.03974875539199574,-0.04276674006891357,-0.04920744248602005,-0.050411516272131585,-0.05221490934096862,-0.055213331333854865,-0.0510639647192207,-0.052191599818369294,-0.053880671231906874,-0.05668945161785055,-0.05066435128070079,-0.05104522595731886,-0.051616260596208385,-0.052567245788108785
2018-05-04,-0.015209109881865412,-0.01605008949917963,-0.01731027626772741,-0.021139575161741697,-0.023285941496818285,-0.024537582094382948,-0.02641217859721734,-0.02952888252866781,-0.031525269235458064,-0.03278178883332272,-0.0346636573917215,-0.037792357994327896,-0.030763542941767197,-0.03192140526806819,-0.03365573938675337,-0.03653974969941576,-0.030355380643210195,-0.030750514615241586,-0.03134292306967412,-0.03232949098098514
2018-05-07,-0.009441164778063893,-0.010300651901767988,-0.011588548930145715,-0.015473923019124203,-0.014704983151110351,-0.01598781715129638,-0.01790908155846005,-0.0211032403841942,-0.02018050734230381,-0.0214784477001293,-0.02342228341971142,-0.026653826595485985,-0.018105157899845015,-0.01929253632464345,-0.021071048002348602,-0.024028430650527954,-0.017691664935590046,-0.018106371060145676,-0.018728111902117983,-0.019763498280446323
2018-05-08,-0.008294359354470648,-0.009176879070879829,-0.010499251750615501,-0.014443713640695632,-0.01299391618216772,-0.014311844303875776,-0.01628558427955462,-0.01956676210416408,-0.017911763137785308,-0.019256286117369736,-0.021269772233987183,-0.02461680517016429,-0.015690248557294728,-0.01688704228054383,-0.018679641172948513,-0.02166040748017084,-0.015275738632791303,-0.01569796757201225,-0.016330981558892455,-0.017385127002634393
2018-05-09,-0.0034772549488159,-0.004384370167889062,-0.0057435615065781764,-0.009757483086300311,-0.00580250096796342,-0.007160336892568342,-0.009193763897350715,-0.012573955717207541,-0.008370985353257754,-0.009768774409069647,-0.01186192124657559,-0.01534108831234704,-0.005957145925373664,-0.007169814822832521,-0.008986182428548206,-0.01200644606363821,-0.005538537222379736,-0.005968987131781178,-0.0066143228116909425,-0.007688978401722668
2018-05-10,0.0,-0.0005367938209406287,-0.0019375600201478882,-0.006027139512249646,-3.0369539897323605e-06,-0.0014050640398379777,-0.0035045726665369203,-0.006994355261420893,-0.0008914572547132904,-0.002317162568043596,-0.004452065306827069,-0.00800051056027018,0.0,0.0,-0.0015266011594566864,-0.004584858943413095,0.0,0.0,0.0,-0.00023495942780393797
2018-05-11,-0.0017633457281460707,-0.0023121645352828235,-0.003729872558695835,-0.007844358723695821,-0.0026480475134089687,-0.004065806617203682,-0.006188820431213271,-0.009717531627334797,-0.004224611184774685,-0.005651800114168437,-0.007788907089792296,-0.011340969805031853,-0.0033361279455210724,-0.0033423823894860316,-0.004873248407996633,-0.007936820053994098,-0.0033361279455209614,-0.0033423823894860316,-0.0033517640554331374,-0.003601568390733001
2018-05-14,-0.00038800186705556516,-0.0009637635042046844,-0.002422611803311492,-0.006607600502939293,-0.0005868600995894147,-0.0020467602098406257,-0.004232769078982512,-0.007865896763793345,-0.0017517684836975134,-0.003188452536487807,-0.005339761092242767,-0.008915383840674806,-0.0008610788439665784,-0.0008733135779773749,-0.0024169054804372703,-0.005502882314551316,-0.0008610788439665784,-0.0008733135779774859,-0.00089166553862563,-0.0011569945014496819
2018-05-15,-0.005768146022237519,-0.006353996964054698,-0.007824727538632503,-0.012019837751693241,-0.008655470880507776,-0.010123345544748807,-0.012321239042099141,-0.015973969392514054,-0.011671883307649566,-0.013100844222948327,-0.01524056965380538,-0.01879689151867925,-0.010790044916756059,-0.01080872723305737,-0.012346808030814893,-0.015418413989580548,-0.010790044916755948,-0.01080872723305748,-0.010836750266880357,-0.011115856405899072
2018-05-16,-0.0030669139557857328,-0.0036813370736014095,-0.005196434357659374,-0.009469724083178366,-0.0046153896556223595,-0.0061295636202371995,-0.00839666630106839,-0.01216410813206703,-0.006950736996063078,-0.008390591766095024,-0.010546618179301248,-0.014130002524244789,-0.00606468614981559,-0.006087535006299771,-0.007639063160463477,-0.01073545596778347,-0.00606468614981559,-0.006087535006299882,-0.006121807559525072,-0.006412434161698233
2018-05-17,-0.005820072578915481,-0.006447122150468165,-0.007979465738701563,-0.012276400760070416,-0.008738713118846109,-0.010268046803726505,-0.012557784069250455,-0.016362671304307796,-0.011653671828981804,-0.013091628381195042,-0.015244798506868884,-0.018823398619444376,-0.010771817188847899,-0.01079948998710345,-0.012351049310560969,-0.015445012359567634,-0.010771817188847899,-0.010799489987103561,-0.010840998031268256,-0.011142571009035596
2018-05-18,-0.00918479350684509,-0.00982291089557652,-0.01136980255788178,-0.015684833912248064,-0.013770977659230632,-0.015312256421697201,-0.01761981895541731,-0.02145416970035552,-0.017262212339636096,-0.018696101107883112,-0.02084316860113289,-0.024411595189378743,-0.016385361934690645,-0.01641697934986941,-0.017965870477067325,-0.021052450202156514,-0.016385361934690645,-0.01641697934986952,-0.016464403895687485,-0.01677451299080135
2018-05-21,-0.003521090310213304,-0.004177309764699544,-0.005754669007765445,-0.010130130702677431,-0.005314746219950983,-0.006890801865925056,-0.009250366058128567,-0.01317095129905621,-0.008068302984055697,-0.009518435029896799,-0.011689816737640912,-0.015298632166778403,-0.0071832492890334665,-0.007217997736023274,-0.008785621061210835,-0.01190810943469467,-0.0071832492890334665,-0.007217997736023385,-0.0072701184730442625,-0.007590212048097622
2018-05-22,-0.005275085016894887,-0.005953452656216274,-0.007562898049965683,-0.01198831200287187,-0.00794100251044394,-0.009547756552831577,-0.011953173211150192,-0.015949660917856545,-0.010820522452955061,-0.012269969780064116,-0.014440316699766753,-0.01804738702998121,-0.009937924433074508,-0.009975923047487845,-0.011544203496059557,-0.01466632880780172,-0.009937924433074508,-0.009975923047487956,-0.010032918601772911,-0.010360484660722702
2018-05-23,0.0,-0.0006957096561583942,-0.0023432625411766717,-0.006841056225172282,-4.0573443675584464e-05,-0.0016896587145696085,-0.004158355346139175,-0.00825973347835085,-0.002793653260326656,-0.0042581377999955095,-0.006450991514684312,-0.010095442794828213,-0.0019038932450589074,-0.0019454832328759109,-0.0035314013054245086,-0.006687004446476186,-0.0019038932450590185,-0.0019454832328760219,-0.0020078653555475334,-0.002346291170184034
2018-05-24,-0.0003377697734923135,-0.0010634887409209925,-0.0027557269243793092,-0.007326806845934564,-0.0005339893890841108,-0.0022015312014500577,-0.004697795946141614,-0.008844810985215612,-0.0032857107371370153,-0.004756321933103824,-0.006958329834088839,-0.010617942972555805,-0.002396389761461837,-0.002444824420693381,-0.004040230462198258,-0.0072113036962757615,-0.002396389761461837,-0.002444824420693492,-0.0025174724791470204,-0.0028728815736527302
2018-05-25,0.0,0.0,-0.0012950398210607172,-0.005959984302405186,0.0,-5.215252127865888e-05,-0.0025586085532302016,-0.006722526661174455,-0.001135453603754999,-0.0026124465814126863,-0.0048240009711540965,-0.008499455319573634,-0.0002442140554331784,-0.0002959698235655006,-0.0018996297741212809,-0.005085521668796167,-0.00024421405543328945,-0.00029596982356572266,-0.0003735989512565485,-0.0007378100167796386
2018-05-29,-0.0037789758359797476,-0.0037903439508247816,-0.005097505214559095,-0.00977293930701828,-0.005169663843358707,-0.005224843760805453,-0.007723267107804688,-0.011873812370282955,-0.006299247533672614,-0.007771893519560202,-0.009976929534943113,-0.013641525610584182,-0.005412615394219444,-0.005467399805690887,-0.007067700459391424,-0.010245297130918707,-0.005412615394219555,-0.005467399805691109,-0.005549571281887822,-0.005920133362551483
2018-05-30,0.0,0.0,-0.0005112910208551202,-0.005273774426928446,0.0,0.0,-0.0016171940588977085,-0.005812619475141778,-0.00016496317256531334,-0.001654467911330726,-0.003884724620752622,-0.007591175916510706,0.0,0.0,-0.0009575933162535577,-0.00417411487903141,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,-0.0005475328369078936,-0.005401466589033399,0.0,0.0,-0.0015624769812956352,-0.005773549492252172,-9.466176307404428e-05,-0.0015904638906587554,-0.003830131816770721,-0.007552175828060781,0.0,0.0,-0.0009028400887650667,-0.004134980505517083,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,-0.006207870797009685,-0.006255728929894455,-0.006327516129221555,-0.006447161461433315,-0.007976381195072157,-0.007983801471114438,-0.007994931885177858,-0.00801348257528356,-0.007976381195072157,-0.007983801471114438,-0.007994931885177858,-0.00801348257528356,-0.007976381195072157,-0.007983801471114438,-0.007994931885177858,-0.00801348257528356,-0.007976381195072157,-0.007983801471114438,-0.007994931885177858,-0.00801348257528356
2018-06-08,-0.007284438949989092,-0.007361597796998409,-0.0074773307665054745,-0.007670204913000189,-0.009306750931568186,-0.009321650827154748,-0.009344000460452029,-0.009381249289061588,-0.009306750931568186,-0.009321650827154526,-0.009344000460452029,-0.009381249289061588,-0.009306750931568186,-0.009321650827154637,-0.009344000460452029,-0.009381249289061588,-0.009306750931568186,-0.009321650827154637,-0.009344000460451918,-0.009381249289061588
2018-06-11,-0.004520241615579845,-0.004638208680762035,-0.004815142130686678,-0.00510998548918884,-0.006056327849172871,-0.0060764649462102804,-0.0061066700883744,-0.0061570106496187105,-0.006056327849172871,-0.006076464946210169,-0.0061066700883744,-0.0061570106496185995,-0.00605632784917276,-0.0060764649462102804,-0.0061066700883744,-0.0061570106496187105,-0.006056327849172871,-0.0060764649462102804,-0.006106670088374289,-0.0061570106496187105
2018-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.31612277504534e-05,0.0,0.0,0.0,-5.31612277504534e-05,0.0,0.0,0.0,-5.31612277504534e-05,0.0,0.0,0.0,-5.316122775034238e-05
2018-06-13,-0.0011897531210468548,-0.0012198517358986694,-0.001264999658176169,-0.0013402461953054834,-0.0013052888946177843,-0.0013090958274946107,-0.0013148062268099059,-0.0013774143840862285,-0.0013052888946177843,-0.0013090958274946107,-0.0013148062268099059,-0.0013774143840861175,-0.0013052888946177843,-0.0013090958274946107,-0.0013148062268099059,-0.0013774143840862285,-0.0013052888946177843,-0.0013090958274946107,-0.0013148062268099059,-0.0013774143840860065
2018-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,-0.006364425878975344,-0.0064120583280832255,-0.006483507001745048,-0.006602588124514752,-0.007413669494826802,-0.0074233370602601045,-0.00743783840841028,-0.007462007321993758,-0.007413669494826802,-0.007423337060260327,-0.00743783840841028,-0.007462007321993869,-0.007413669494826802,-0.0074233370602602156,-0.00743783840841028,-0.007462007321993647,-0.007413669494826802,-0.0074233370602602156,-0.00743783840841028,-0.007462007321993758
2018-06-18,-0.003136935357261561,-0.0032267101781914276,-0.0033613648612806912,-0.0035857692042809974,-0.0038342432534952398,-0.0038476376993057393,-0.0038677292331724678,-0.0039012147633527006,-0.0038342432534952398,-0.0038476376993058503,-0.0038677292331725788,-0.0039012147633527006,-0.0038342432534952398,-0.0038476376993057393,-0.0038677292331724678,-0.0039012147633525895,-0.0038342432534953508,-0.0038476376993057393,-0.0038677292331725788,-0.0039012147633527006
